id,code,label
C19271644,C10055,Litigation
C19271645,C10055,Litigation
C19271646,C10055,Litigation
C19271647,C10055,Litigation
C19271648,C10023,Crime
C19271648,C10055,Litigation
C19271649,C10055,Litigation
C19271650,C10055,Litigation
C19271651,C10055,Litigation
C19271652,C10055,Litigation
C19271653,C10055,Litigation
C19271654,C10055,Litigation
C19271655,C10055,Litigation
C19271656,C10055,Litigation
C19271656,C10056,Manors
C19271657,C10055,Litigation
C19271657,C10056,Manors
C19271658,C10055,Litigation
C19271658,C10036,Farming
C19271659,C10055,Litigation
C19271660,C10055,Litigation
C19271661,C10055,Litigation
C19271662,C10055,Litigation
C19271662,C10108,Trade and commerce
C19271663,C10055,Litigation
C19271664,C10055,Litigation
C19271664,C10056,Manors
C19271665,C10055,Litigation
C19271666,C10055,Litigation
C19271667,C10055,Litigation
C19271668,C10055,Litigation
C19271668,C10056,Manors
C19271669,C10059,Marriage and divorce
C19271669,C10055,Litigation
C19271670,C10055,Litigation
C19297833,C10055,Litigation
C19297834,C10055,Litigation
C19297835,C10055,Litigation
C19297836,C10059,Marriage and divorce
C19297836,C10055,Litigation
C19297837,C10055,Litigation
C19297838,C10055,Litigation
C19297839,C10023,Crime
C19297839,C10055,Litigation
C19297840,C10055,Litigation
C19297841,C10055,Litigation
C19297841,C10056,Manors
C19297842,C10055,Litigation
C19297843,C10055,Litigation
C19297844,C10055,Litigation
C19297845,C10055,Litigation
C19297846,C10023,Crime
C19297846,C10055,Litigation
C19297847,C10055,Litigation
C19297847,C10108,Trade and commerce
C19297848,C10055,Litigation
C19297849,C10055,Litigation
C19297850,C10055,Litigation
C19297851,C10055,Litigation
C19297852,C10055,Litigation
C19297853,C10055,Litigation
C19297854,C10039,Food and drink
C19297854,C10055,Litigation
C19297855,C10023,Crime
C19297855,C10055,Litigation
C19297856,C10055,Litigation
C19297856,C10056,Manors
C19297857,C10055,Litigation
C19297858,C10055,Litigation
C19297858,C10056,Manors
C19297859,C10055,Litigation
C19297860,C10055,Litigation
C19297861,C10055,Litigation
C19297862,C10055,Litigation
C19297862,C10056,Manors
C19297863,C10055,Litigation
C19297864,C10055,Litigation
C19297864,C10116,Wills and probate
C19297865,C10023,Crime
C19297865,C10055,Litigation
C19297866,C10055,Litigation
C19297867,C10055,Litigation
C19297867,C10056,Manors
C19297868,C10055,Litigation
C19297868,C10056,Manors
C19297869,C10131,Europe and Russia
C19297869,C10055,Litigation
C19297870,C10023,Crime
C19297870,C10055,Litigation
C19297870,C10056,Manors
C19297871,C10055,Litigation
C19297871,C10056,Manors
C19297872,C10055,Litigation
C19297873,C10055,Litigation
C19297874,C10055,Litigation
C19297875,C10059,Marriage and divorce
C19297875,C10055,Litigation
C19297875,C10116,Wills and probate
C19297876,C10055,Litigation
C19297877,C10055,Litigation
C19297878,C10023,Crime
C19297878,C10055,Litigation
C19297879,C10055,Litigation
C19297880,C10055,Litigation
C19297881,C10055,Litigation
C19297882,C10055,Litigation
C19297883,C10055,Litigation
C19297884,C10055,Litigation
C19297885,C10055,Litigation
C19297886,C10055,Litigation
C19313295,C10055,Litigation
C19313295,C10056,Manors
C19313296,C10055,Litigation
C19313296,C10056,Manors
C19313297,C10055,Litigation
C19313297,C10025,Debt
C19313298,C10055,Litigation
C19313299,C10055,Litigation
C19313300,C10055,Litigation
C19313301,C10055,Litigation
C19313302,C10059,Marriage and divorce
C19313302,C10055,Litigation
C19313303,C10055,Litigation
C19313304,C10055,Litigation
C19313305,C10055,Litigation
C19313306,C10055,Litigation
C19313307,C10055,Litigation
C19313308,C10055,Litigation
C19313308,C10108,Trade and commerce
C19313309,C10055,Litigation
C19313310,C10055,Litigation
C19313310,C10108,Trade and commerce
C19313310,C10040,Forestry
C19313311,C10055,Litigation
C19313312,C10059,Marriage and divorce
C19313312,C10055,Litigation
C19313313,C10055,Litigation
C19313314,C10055,Litigation
C19313314,C10077,Pay and pensions
C19313315,C10055,Litigation
C19313316,C10023,Crime
C19313316,C10055,Litigation
C19313317,C10055,Litigation
C19313317,C10036,Farming
C19313318,C10055,Litigation
C19313319,C10055,Litigation
C19313320,C10055,Litigation
C19313320,C10025,Debt
C19313321,C10055,Litigation
C19313322,C10055,Litigation
C19313323,C10055,Litigation
C19313324,C10055,Litigation
C19313324,C10056,Manors
C19313325,C10055,Litigation
C19313326,C10055,Litigation
C19313326,C10108,Trade and commerce
C19313327,C10055,Litigation
C19313327,C10056,Manors
C19313328,C10055,Litigation
C19313329,C10055,Litigation
C19313329,C10056,Manors
C19313330,C10055,Litigation
C19313331,C10055,Litigation
C19313332,C10055,Litigation
C19313332,C10013,Clothing
C19313333,C10055,Litigation
C19313334,C10055,Litigation
C19313335,C10055,Litigation
C19313335,C10025,Debt
C19313336,C10055,Litigation
C19313337,C10055,Litigation
C19313338,C10055,Litigation
C19313339,C10055,Litigation
C19313340,C10055,Litigation
C19313340,C10012,Children
C19313341,C10055,Litigation
C19313342,C10055,Litigation
C19313342,C10025,Debt
C19313343,C10055,Litigation
C19313344,C10055,Litigation
C19313345,C10055,Litigation
C19313535,C10055,Litigation
C19313536,C10055,Litigation
C19313536,C10056,Manors
C19313536,C10007,Banking
C19313536,C10022,Conveyancing
C19313537,C10023,Crime
C19313537,C10055,Litigation
C19313538,C10055,Litigation
C19313538,C10116,Wills and probate
C19313539,C10055,Litigation
C19313540,C10055,Litigation
C19313541,C10055,Litigation
C19313541,C10036,Farming
C19313542,C10055,Litigation
C19313543,C10055,Litigation
C19313544,C10055,Litigation
C19313545,C10059,Marriage and divorce
C19313545,C10055,Litigation
C19313546,C10055,Litigation
C19313547,C10055,Litigation
C19313547,C10025,Debt
C19313547,C10080,Piracy and privateering
C19313548,C10055,Litigation
C19313548,C10036,Farming
C19313549,C10055,Litigation
C19313550,C10055,Litigation
C19313551,C10023,Crime
C19313551,C10055,Litigation
C19313552,C10055,Litigation
C19313553,C10055,Litigation
C19313553,C10056,Manors
C19313553,C10012,Children
C19313554,C10055,Litigation
C19313555,C10055,Litigation
C19313556,C10055,Litigation
C19313557,C10055,Litigation
C19313557,C10056,Manors
C19313558,C10055,Litigation
C19313559,C10055,Litigation
C19313560,C10055,Litigation
C19313561,C10055,Litigation
C19313562,C10055,Litigation
C19313563,C10055,Litigation
C19313564,C10055,Litigation
C19313564,C10116,Wills and probate
C19313565,C10055,Litigation
C19313566,C10055,Litigation
C19313567,C10055,Litigation
C19313568,C10055,Litigation
C19313569,C10093,Religions
C19313569,C10055,Litigation
C19313570,C10055,Litigation
C19313571,C10059,Marriage and divorce
C19313571,C10055,Litigation
C19313572,C10055,Litigation
C19313573,C10055,Litigation
C19313574,C10055,Litigation
C19313575,C10055,Litigation
C19313576,C10055,Litigation
C19313576,C10056,Manors
C19313577,C10055,Litigation
C19313578,C10055,Litigation
C19313579,C10055,Litigation
C19313580,C10055,Litigation
C19313581,C10055,Litigation
C19313581,C10056,Manors
C19313582,C10055,Litigation
C19313583,C10055,Litigation
C19313584,C10055,Litigation
C19313585,C10039,Food and drink
C19313585,C10055,Litigation
C19313586,C10055,Litigation
C19313587,C10055,Litigation
C19313587,C10056,Manors
C19313588,C10055,Litigation
C19313589,C10055,Litigation
C19313589,C10025,Debt
C19313590,C10055,Litigation
C19313590,C10007,Banking
C19313590,C10022,Conveyancing
C19313591,C10055,Litigation
C19313592,C10055,Litigation
C19313592,C10025,Debt
C19313593,C10055,Litigation
C19313594,C10055,Litigation
C19313595,C10055,Litigation
C19313596,C10055,Litigation
C19313596,C10107,Tithes
C19313596,C10015,Common land
C19313597,C10055,Litigation
C19313598,C10055,Litigation
C19313599,C10055,Litigation
C19313600,C10055,Litigation
C19313600,C10056,Manors
C19313601,C10059,Marriage and divorce
C19313601,C10055,Litigation
C19313602,C10055,Litigation
C19313603,C10055,Litigation
C19313604,C10055,Litigation
C19313605,C10059,Marriage and divorce
C19313605,C10055,Litigation
C19313606,C10055,Litigation
C19313607,C10055,Litigation
C19313608,C10055,Litigation
C19313609,C10055,Litigation
C19313609,C10056,Manors
C19313610,C10023,Crime
C19313610,C10055,Litigation
C19313611,C10055,Litigation
C19313612,C10055,Litigation
C19313613,C10055,Litigation
C19313613,C10007,Banking
C19313613,C10022,Conveyancing
C19313614,C10055,Litigation
C19313615,C10055,Litigation
C19313616,C10055,Litigation
C19313616,C10056,Manors
C19313617,C10055,Litigation
C19313618,C10055,Litigation
C19313619,C10023,Crime
C19313619,C10055,Litigation
C19313620,C10055,Litigation
C19313620,C10056,Manors
C19313621,C10059,Marriage and divorce
C19313621,C10055,Litigation
C19313621,C10056,Manors
C19313622,C10055,Litigation
C19313623,C10055,Litigation
C19313624,C10055,Litigation
C19313625,C10055,Litigation
C19313626,C10055,Litigation
C19313627,C10039,Food and drink
C19313627,C10055,Litigation
C19313628,C10055,Litigation
C19313629,C10055,Litigation
C19313629,C10056,Manors
C19313630,C10055,Litigation
C19313631,C10059,Marriage and divorce
C19313631,C10055,Litigation
C19313631,C10056,Manors
C19313632,C10055,Litigation
C19313633,C10055,Litigation
C19313634,C10055,Litigation
C19313634,C10056,Manors
C19313635,C10055,Litigation
C19313636,C10055,Litigation
C19313637,C10055,Litigation
C19313638,C10059,Marriage and divorce
C19313638,C10055,Litigation
C19313639,C10055,Litigation
C19313640,C10055,Litigation
C19313641,C10055,Litigation
C19313642,C10055,Litigation
C19313642,C10056,Manors
C19313643,C10055,Litigation
C19313643,C10056,Manors
C19313644,C10055,Litigation
C19313645,C10055,Litigation
C19313646,C10055,Litigation
C19313646,C10056,Manors
C19313647,C10055,Litigation
C19313647,C10033,Education
C19313648,C10055,Litigation
C19313649,C10055,Litigation
C19313649,C10116,Wills and probate
C19313650,C10023,Crime
C19313650,C10055,Litigation
C19313651,C10055,Litigation
C19313652,C10055,Litigation
C19313653,C10055,Litigation
C19313654,C10059,Marriage and divorce
C19313654,C10055,Litigation
C19313654,C10077,Pay and pensions
C19313655,C10055,Litigation
C19313449,C10055,Litigation
C19313449,C10036,Farming
C19313450,C10055,Litigation
C19313450,C10077,Pay and pensions
C19313451,C10055,Litigation
C19313452,C10055,Litigation
C19313453,C10055,Litigation
C19313454,C10023,Crime
C19313454,C10055,Litigation
C19313454,C10107,Tithes
C19313455,C10055,Litigation
C19313455,C10056,Manors
C19313456,C10055,Litigation
C19313456,C10056,Manors
C19313457,C10055,Litigation
C19313458,C10055,Litigation
C19313459,C10055,Litigation
C19313460,C10055,Litigation
C19313460,C10056,Manors
C19313461,C10055,Litigation
C19313462,C10055,Litigation
C19313463,C10055,Litigation
C19313464,C10055,Litigation
C19313465,C10059,Marriage and divorce
C19313465,C10055,Litigation
C19313466,C10055,Litigation
C19313467,C10055,Litigation
C19313468,C10055,Litigation
C19313468,C10077,Pay and pensions
C19313469,C10055,Litigation
C19313469,C10025,Debt
C19313470,C10055,Litigation
C19313471,C10055,Litigation
C19313472,C10055,Litigation
C19313472,C10025,Debt
C19313473,C10055,Litigation
C19313473,C10056,Manors
C19313474,C10055,Litigation
C19313475,C10055,Litigation
C19313476,C10055,Litigation
C19313476,C10025,Debt
C19313477,C10055,Litigation
C19313478,C10055,Litigation
C19313478,C10025,Debt
C19313479,C10055,Litigation
C19313479,C10056,Manors
C19313480,C10055,Litigation
C19313481,C10055,Litigation
C19313482,C10055,Litigation
C19313483,C10055,Litigation
C19313483,C10056,Manors
C19313484,C10055,Litigation
C19313485,C10055,Litigation
C19313486,C10055,Litigation
C19313486,C10013,Clothing
C19313486,C10036,Farming
C19313487,C10055,Litigation
C19313488,C10055,Litigation
C19313489,C10055,Litigation
C19313490,C10055,Litigation
C19313491,C10055,Litigation
C19313491,C10056,Manors
C19313492,C10055,Litigation
C19313492,C10056,Manors
C19313493,C10055,Litigation
C19313494,C10055,Litigation
C19313495,C10055,Litigation
C19313496,C10023,Crime
C19313496,C10055,Litigation
C19313497,C10039,Food and drink
C19313497,C10055,Litigation
C19313498,C10059,Marriage and divorce
C19313498,C10055,Litigation
C19313498,C10108,Trade and commerce
C19313499,C10055,Litigation
C19313500,C10055,Litigation
C19313500,C10056,Manors
C19313501,C10055,Litigation
C19313502,C10055,Litigation
C19313503,C10055,Litigation
C19313504,C10055,Litigation
C19313505,C10055,Litigation
C19313505,C10056,Manors
C19313506,C10055,Litigation
C19313507,C10023,Crime
C19313507,C10055,Litigation
C19313508,C10055,Litigation
C19313508,C10056,Manors
C19313509,C10055,Litigation
C19313509,C10036,Farming
C19313510,C10055,Litigation
C19313511,C10055,Litigation
C19313511,C10056,Manors
C19313512,C10055,Litigation
C19313512,C10056,Manors
C19313513,C10055,Litigation
C19313514,C10055,Litigation
C19313515,C10055,Litigation
C19313516,C10055,Litigation
C19313517,C10055,Litigation
C19313518,C10055,Litigation
C19313518,C10025,Debt
C19313519,C10055,Litigation
C19313519,C10056,Manors
C19313519,C10058,Maps and plans
C19313520,C10055,Litigation
C19313520,C10056,Manors
C19313521,C10055,Litigation
C19313522,C10059,Marriage and divorce
C19313522,C10055,Litigation
C19313522,C10025,Debt
C19313522,C10116,Wills and probate
C19313523,C10055,Litigation
C19313524,C10055,Litigation
C19313525,C10055,Litigation
C19313526,C10055,Litigation
C19313527,C10055,Litigation
C19313527,C10056,Manors
C19313528,C10023,Crime
C19313528,C10093,Religions
C19313528,C10055,Litigation
C19313529,C10055,Litigation
C19313529,C10056,Manors
C19313530,C10055,Litigation
C19313531,C10055,Litigation
C19313532,C10055,Litigation
C19313532,C10056,Manors
C19313533,C10055,Litigation
C19313534,C10055,Litigation
C19313346,C10055,Litigation
C19313347,C10055,Litigation
C19313347,C10056,Manors
C19313348,C10055,Litigation
C19313349,C10055,Litigation
C19313350,C10055,Litigation
C19313351,C10055,Litigation
C19313352,C10055,Litigation
C19313353,C10055,Litigation
C19313354,C10055,Litigation
C19313355,C10055,Litigation
C19313355,C10056,Manors
C19313356,C10055,Litigation
C19313356,C10056,Manors
C19313357,C10055,Litigation
C19313358,C10055,Litigation
C19313359,C10055,Litigation
C19313360,C10055,Litigation
C19313360,C10125,Americas
C19313361,C10023,Crime
C19313361,C10055,Litigation
C19313362,C10055,Litigation
C19313363,C10055,Litigation
C19313364,C10059,Marriage and divorce
C19313364,C10055,Litigation
C19313365,C10055,Litigation
C19313365,C10056,Manors
C19313366,C10055,Litigation
C19313367,C10055,Litigation
C19313368,C10055,Litigation
C19313369,C10055,Litigation
C19313369,C10025,Debt
C19313370,C10055,Litigation
C19313371,C10055,Litigation
C19313371,C10056,Manors
C19313372,C10055,Litigation
C19313372,C10056,Manors
C19313373,C10055,Litigation
C19313374,C10055,Litigation
C19313375,C10055,Litigation
C19313376,C10055,Litigation
C19313377,C10055,Litigation
C19313377,C10012,Children
C19313378,C10059,Marriage and divorce
C19313378,C10055,Litigation
C19313379,C10055,Litigation
C19313380,C10055,Litigation
C19313381,C10055,Litigation
C19313382,C10055,Litigation
C19313383,C10055,Litigation
C19313384,C10055,Litigation
C19313385,C10055,Litigation
C19313386,C10023,Crime
C19313386,C10055,Litigation
C19313387,C10055,Litigation
C19313387,C10056,Manors
C19313388,C10055,Litigation
C19313389,C10055,Litigation
C19313390,C10055,Litigation
C19313391,C10055,Litigation
C19313391,C10014,Coal
C19313392,C10055,Litigation
C19313392,C10077,Pay and pensions
C19313393,C10055,Litigation
C19313393,C10056,Manors
C19313394,C10055,Litigation
C19313394,C10056,Manors
C19313395,C10055,Litigation
C19313396,C10055,Litigation
C19313397,C10055,Litigation
C19313397,C10056,Manors
C19313398,C10055,Litigation
C19313398,C10012,Children
C19313399,C10055,Litigation
C19313400,C10055,Litigation
C19313401,C10039,Food and drink
C19313401,C10055,Litigation
C19313401,C10013,Clothing
C19313402,C10039,Food and drink
C19313402,C10055,Litigation
C19313403,C10055,Litigation
C19313403,C10116,Wills and probate
C19313404,C10023,Crime
C19313404,C10055,Litigation
C19313405,C10055,Litigation
C19313406,C10055,Litigation
C19313406,C10056,Manors
C19313406,C10036,Farming
C19313407,C10055,Litigation
C19313408,C10055,Litigation
C19313409,C10055,Litigation
C19313410,C10055,Litigation
C19313410,C10077,Pay and pensions
C19313411,C10055,Litigation
C19313412,C10055,Litigation
C19313413,C10055,Litigation
C19313414,C10055,Litigation
C19313415,C10055,Litigation
C19313415,C10056,Manors
C19313416,C10055,Litigation
C19313416,C10056,Manors
C19313417,C10055,Litigation
C19313418,C10055,Litigation
C19313419,C10055,Litigation
C19313420,C10055,Litigation
C19313421,C10055,Litigation
C19313422,C10023,Crime
C19313422,C10055,Litigation
C19313422,C10056,Manors
C19313423,C10055,Litigation
C19313424,C10055,Litigation
C19313425,C10055,Litigation
C19313426,C10055,Litigation
C19313427,C10055,Litigation
C19313428,C10055,Litigation
C19313429,C10038,Fishing
C19313429,C10055,Litigation
C19313430,C10055,Litigation
C19313430,C10108,Trade and commerce
C19313431,C10055,Litigation
C19313432,C10055,Litigation
C19313433,C10055,Litigation
C19313434,C10055,Litigation
C19313435,C10055,Litigation
C19313436,C10055,Litigation
C19313436,C10056,Manors
C19313437,C10055,Litigation
C19313438,C10055,Litigation
C19313439,C10055,Litigation
C19313440,C10055,Litigation
C19313440,C10056,Manors
C19313441,C10055,Litigation
C19313442,C10055,Litigation
C19313443,C10055,Litigation
C19313444,C10055,Litigation
C19313445,C10055,Litigation
C19313445,C10056,Manors
C19313446,C10055,Litigation
C19313447,C10055,Litigation
C19313448,C10055,Litigation
C19344093,C10023,Crime
C19344093,C10055,Litigation
C19344094,C10055,Litigation
C19344095,C10055,Litigation
C19344096,C10055,Litigation
C19344096,C10056,Manors
C19344097,C10055,Litigation
