age,gender,year,deaths
99,female,1999,1379
99,male,1999,240
100,female,1999,970
100,male,1999,128
101,female,1999,614
101,male,1999,96
102,female,1999,404
102,male,1999,39
103,female,1999,215
103,male,1999,17
104,female,1999,174
104,male,1999,8
105,female,1999,154
105,male,1999,15
0,female,2000,1497
0,male,2000,1902
1,female,2000,95
1,male,2000,143
2,female,2000,51
2,male,2000,89
3,female,2000,65
3,male,2000,61
4,female,2000,46
4,male,2000,52
5,female,2000,37
5,male,2000,36
6,female,2000,28
6,male,2000,62
7,female,2000,29
7,male,2000,44
8,female,2000,36
8,male,2000,44
9,female,2000,30
9,male,2000,41
10,female,2000,37
10,male,2000,49
11,female,2000,40
11,male,2000,36
12,female,2000,31
12,male,2000,54
13,female,2000,37
13,male,2000,57
14,female,2000,46
14,male,2000,67
15,female,2000,44
15,male,2000,79
16,female,2000,65
16,male,2000,135
17,female,2000,69
17,male,2000,176
18,female,2000,118
18,male,2000,258
19,female,2000,107
19,male,2000,250
20,female,2000,101
20,male,2000,258
21,female,2000,88
21,male,2000,256
22,female,2000,98
22,male,2000,259
23,female,2000,105
23,male,2000,279
24,female,2000,112
24,male,2000,276
25,female,2000,116
25,male,2000,286
26,female,2000,116
26,male,2000,287
27,female,2000,136
27,male,2000,368
28,female,2000,140
28,male,2000,360
29,female,2000,156
29,male,2000,399
30,female,2000,174
30,male,2000,394
31,female,2000,195
31,male,2000,401
32,female,2000,195
32,male,2000,456
33,female,2000,227
33,male,2000,442
34,female,2000,247
34,male,2000,456
35,female,2000,286
35,male,2000,499
36,female,2000,316
36,male,2000,552
37,female,2000,300
37,male,2000,595
38,female,2000,334
38,male,2000,534
39,female,2000,343
39,male,2000,586
40,female,2000,394
40,male,2000,620
41,female,2000,418
41,male,2000,669
42,female,2000,459
42,male,2000,653
43,female,2000,492
43,male,2000,677
44,female,2000,511
44,male,2000,750
45,female,2000,541
45,male,2000,783
46,female,2000,630
46,male,2000,879
47,female,2000,680
47,male,2000,1005
48,female,2000,695
48,male,2000,1059
49,female,2000,806
49,male,2000,1253
50,female,2000,919
50,male,2000,1473
51,female,2000,975
51,male,2000,1474
52,female,2000,1234
52,male,2000,1713
53,female,2000,1355
53,male,2000,1994
54,female,2000,1273
54,male,2000,1722
55,female,2000,1339
55,male,2000,1982
56,female,2000,1429
56,male,2000,2287
57,female,2000,1481
57,male,2000,2288
58,female,2000,1460
58,male,2000,2245
59,female,2000,1547
59,male,2000,2423
60,female,2000,1774
60,male,2000,2834
61,female,2000,1919
61,male,2000,3188
62,female,2000,2069
62,male,2000,3347
63,female,2000,2184
63,male,2000,3628
64,female,2000,2520
64,male,2000,3781
65,female,2000,2608
65,male,2000,4192
66,female,2000,2862
66,male,2000,4399
67,female,2000,3109
67,male,2000,4871
68,female,2000,3470
68,male,2000,5332
69,female,2000,3999
69,male,2000,5893
70,female,2000,4343
70,male,2000,6206
71,female,2000,4762
71,male,2000,6611
72,female,2000,5088
72,male,2000,7111
73,female,2000,5604
73,male,2000,7784
74,female,2000,6473
74,male,2000,8402
75,female,2000,6897
75,male,2000,8510
76,female,2000,7543
76,male,2000,8766
77,female,2000,8275
77,male,2000,9216
78,female,2000,9073
78,male,2000,10007
79,female,2000,10222
79,male,2000,10468
80,female,2000,10872
80,male,2000,10467
81,female,2000,8188
81,male,2000,7475
82,female,2000,8287
82,male,2000,7025
83,female,2000,9647
83,male,2000,7603
84,female,2000,10647
84,male,2000,7912
85,female,2000,11677
85,male,2000,7891
86,female,2000,11723
86,male,2000,7478
87,female,2000,11465
87,male,2000,6736
88,female,2000,11064
88,male,2000,5940
89,female,2000,10422
89,male,2000,5078
90,female,2000,9909
90,male,2000,4513
91,female,2000,9199
91,male,2000,3651
92,female,2000,8211
92,male,2000,3056
93,female,2000,7004
93,male,2000,2309
94,female,2000,5726
94,male,2000,1734
95,female,2000,4797
95,male,2000,1279
96,female,2000,3757
96,male,2000,898
97,female,2000,2872
97,male,2000,625
98,female,2000,2057
98,male,2000,392
99,female,2000,1401
99,male,2000,230
100,female,2000,970
100,male,2000,158
101,female,2000,647
101,male,2000,69
102,female,2000,368
102,male,2000,56
103,female,2000,250
103,male,2000,20
104,female,2000,134
104,male,2000,14
105,female,2000,160
105,male,2000,16
0,female,2001,1449
0,male,2001,1818
1,female,2001,102
1,male,2001,136
2,female,2001,66
2,male,2001,84
3,female,2001,59
3,male,2001,56
4,female,2001,45
4,male,2001,53
5,female,2001,40
5,male,2001,42
6,female,2001,42
6,male,2001,44
7,female,2001,36
7,male,2001,43
8,female,2001,46
8,male,2001,37
9,female,2001,34
9,male,2001,26
10,female,2001,25
10,male,2001,51
11,female,2001,41
11,male,2001,48
12,female,2001,36
12,male,2001,65
13,female,2001,30
13,male,2001,72
14,female,2001,39
14,male,2001,84
15,female,2001,59
15,male,2001,83
16,female,2001,81
16,male,2001,112
17,female,2001,83
17,male,2001,189
18,female,2001,86
18,male,2001,263
19,female,2001,77
19,male,2001,280
20,female,2001,92
20,male,2001,256
21,female,2001,104
21,male,2001,250
22,female,2001,96
22,male,2001,248
23,female,2001,92
23,male,2001,229
24,female,2001,88
24,male,2001,293
25,female,2001,100
25,male,2001,288
26,female,2001,128
26,male,2001,281
27,female,2001,126
27,male,2001,324
28,female,2001,124
28,male,2001,320
29,female,2001,154
29,male,2001,394
30,female,2001,152
30,male,2001,361
31,female,2001,197
31,male,2001,418
32,female,2001,216
32,male,2001,418
33,female,2001,210
33,male,2001,491
34,female,2001,258
34,male,2001,535
35,female,2001,315
35,male,2001,493
36,female,2001,309
36,male,2001,505
37,female,2001,301
37,male,2001,520
38,female,2001,350
38,male,2001,581
39,female,2001,354
39,male,2001,623
40,female,2001,369
40,male,2001,663
41,female,2001,414
41,male,2001,621
42,female,2001,424
42,male,2001,700
43,female,2001,535
43,male,2001,728
44,female,2001,487
44,male,2001,750
45,female,2001,548
45,male,2001,828
46,female,2001,614
46,male,2001,904
47,female,2001,642
47,male,2001,1010
48,female,2001,709
48,male,2001,1074
49,female,2001,787
49,male,2001,1227
50,female,2001,916
50,male,2001,1252
51,female,2001,984
51,male,2001,1440
52,female,2001,1093
52,male,2001,1630
53,female,2001,1198
53,male,2001,1861
54,female,2001,1493
54,male,2001,2198
55,female,2001,1302
55,male,2001,1957
56,female,2001,1410
56,male,2001,2197
57,female,2001,1515
57,male,2001,2340
58,female,2001,1546
58,male,2001,2491
59,female,2001,1579
59,male,2001,2505
60,female,2001,1632
60,male,2001,2580
61,female,2001,1929
61,male,2001,2976
62,female,2001,2029
62,male,2001,3316
63,female,2001,2304
63,male,2001,3519
64,female,2001,2362
64,male,2001,3718
65,female,2001,2596
65,male,2001,3981
66,female,2001,2720
66,male,2001,4307
67,female,2001,2948
67,male,2001,4605
68,female,2001,3299
68,male,2001,4895
69,female,2001,3667
69,male,2001,5525
70,female,2001,4224
70,male,2001,6035
71,female,2001,4675
71,male,2001,6483
72,female,2001,5048
72,male,2001,6840
73,female,2001,5522
73,male,2001,7171
74,female,2001,5940
74,male,2001,7796
75,female,2001,6701
75,male,2001,8440
76,female,2001,7229
76,male,2001,8651
77,female,2001,7849
77,male,2001,8967
78,female,2001,8414
78,male,2001,9216
79,female,2001,9569
79,male,2001,9877
80,female,2001,10765
80,male,2001,10435
81,female,2001,11474
81,male,2001,10163
82,female,2001,8609
82,male,2001,7309
83,female,2001,8518
83,male,2001,6898
84,female,2001,9908
84,male,2001,7282
85,female,2001,10705
85,male,2001,7644
86,female,2001,11435
86,male,2001,7368
87,female,2001,11642
87,male,2001,6660
88,female,2001,11141
88,male,2001,6203
89,female,2001,10741
89,male,2001,5379
90,female,2001,9750
90,male,2001,4501
91,female,2001,9173
91,male,2001,3738
92,female,2001,8192
92,male,2001,3173
93,female,2001,7396
93,male,2001,2432
94,female,2001,5974
94,male,2001,1836
95,female,2001,4882
95,male,2001,1304
96,female,2001,3782
96,male,2001,904
97,female,2001,2879
97,male,2001,683
98,female,2001,2209
98,male,2001,416
99,female,2001,1520
99,male,2001,260
100,female,2001,1070
100,male,2001,154
101,female,2001,679
101,male,2001,89
102,female,2001,433
102,male,2001,38
103,female,2001,248
103,male,2001,22
104,female,2001,147
104,male,2001,15
105,female,2001,154
105,male,2001,14
0,female,2002,1337
0,male,2002,1831
1,female,2002,104
1,male,2002,143
2,female,2002,51
2,male,2002,84
3,female,2002,37
3,male,2002,48
4,female,2002,48
4,male,2002,54
5,female,2002,38
5,male,2002,41
6,female,2002,34
6,male,2002,41
7,female,2002,30
7,male,2002,39
8,female,2002,31
8,male,2002,32
9,female,2002,27
9,male,2002,45
10,female,2002,41
10,male,2002,35
11,female,2002,23
11,male,2002,56
12,female,2002,37
12,male,2002,41
13,female,2002,42
13,male,2002,77
14,female,2002,61
14,male,2002,77
15,female,2002,43
15,male,2002,96
16,female,2002,79
16,male,2002,138
17,female,2002,84
17,male,2002,192
18,female,2002,86
18,male,2002,251
19,female,2002,99
19,male,2002,235
20,female,2002,84
20,male,2002,277
21,female,2002,97
21,male,2002,252
22,female,2002,87
22,male,2002,278
23,female,2002,97
23,male,2002,249
24,female,2002,102
24,male,2002,254
25,female,2002,103
25,male,2002,276
26,female,2002,105
26,male,2002,282
27,female,2002,108
27,male,2002,298
28,female,2002,118
28,male,2002,330
29,female,2002,142
29,male,2002,349
30,female,2002,153
30,male,2002,406
31,female,2002,196
31,male,2002,396
32,female,2002,201
32,male,2002,435
33,female,2002,216
33,male,2002,434
34,female,2002,255
34,male,2002,459
35,female,2002,251
35,male,2002,474
36,female,2002,276
36,male,2002,536
37,female,2002,300
37,male,2002,577
38,female,2002,340
38,male,2002,541
39,female,2002,364
39,male,2002,604
40,female,2002,376
40,male,2002,644
41,female,2002,378
41,male,2002,671
42,female,2002,446
42,male,2002,687
43,female,2002,497
43,male,2002,776
44,female,2002,539
44,male,2002,745
45,female,2002,571
45,male,2002,900
46,female,2002,643
46,male,2002,912
47,female,2002,664
47,male,2002,1020
48,female,2002,754
48,male,2002,1051
49,female,2002,785
49,male,2002,1226
50,female,2002,823
50,male,2002,1306
51,female,2002,896
51,male,2002,1353
52,female,2002,1018
52,male,2002,1554
53,female,2002,1170
53,male,2002,1730
54,female,2002,1365
54,male,2002,1959
55,female,2002,1530
55,male,2002,2314
56,female,2002,1440
56,male,2002,2095
57,female,2002,1534
57,male,2002,2318
58,female,2002,1560
58,male,2002,2547
59,female,2002,1639
59,male,2002,2650
60,female,2002,1730
60,male,2002,2734
61,female,2002,1770
61,male,2002,2718
62,female,2002,2013
62,male,2002,3185
63,female,2002,2181
63,male,2002,3453
64,female,2002,2410
64,male,2002,3793
65,female,2002,2480
65,male,2002,4057
66,female,2002,2828
66,male,2002,4238
67,female,2002,2959
67,male,2002,4584
68,female,2002,3198
68,male,2002,4868
69,female,2002,3469
69,male,2002,5309
70,female,2002,3867
70,male,2002,5721
71,female,2002,4562
71,male,2002,6420
72,female,2002,5045
72,male,2002,6784
73,female,2002,5432
73,male,2002,7031
74,female,2002,5805
74,male,2002,7572
75,female,2002,6617
75,male,2002,8127
76,female,2002,7190
76,male,2002,8647
77,female,2002,7681
77,male,2002,8864
78,female,2002,8451
78,male,2002,8986
79,female,2002,9010
79,male,2002,9461
80,female,2002,10244
80,male,2002,9954
81,female,2002,11397
81,male,2002,10620
82,female,2002,12038
82,male,2002,10269
83,female,2002,8839
83,male,2002,7103
84,female,2002,8746
84,male,2002,6462
85,female,2002,10101
85,male,2002,6962
86,female,2002,10827
86,male,2002,7067
87,female,2002,11580
87,male,2002,6864
88,female,2002,11590
88,male,2002,6354
89,female,2002,11074
89,male,2002,5644
90,female,2002,10303
90,male,2002,4716
91,female,2002,9453
91,male,2002,3941
92,female,2002,8645
92,male,2002,3235
93,female,2002,7672
93,male,2002,2597
94,female,2002,6348
94,male,2002,1970
95,female,2002,5057
95,male,2002,1482
96,female,2002,4020
96,male,2002,1026
97,female,2002,2954
97,male,2002,682
98,female,2002,2255
98,male,2002,460
99,female,2002,1642
99,male,2002,285
100,female,2002,1118
100,male,2002,180
101,female,2002,707
101,male,2002,113
102,female,2002,490
102,male,2002,71
103,female,2002,272
103,male,2002,26
104,female,2002,161
104,male,2002,12
105,female,2002,180
105,male,2002,22
0,female,2003,1479
0,male,2003,1827
1,female,2003,113
1,male,2003,116
2,female,2003,70
2,male,2003,78
3,female,2003,50
3,male,2003,64
4,female,2003,45
4,male,2003,52
5,female,2003,40
5,male,2003,45
6,female,2003,34
6,male,2003,47
7,female,2003,27
7,male,2003,33
8,female,2003,28
8,male,2003,37
9,female,2003,30
9,male,2003,41
10,female,2003,38
10,male,2003,31
11,female,2003,36
11,male,2003,43
12,female,2003,53
12,male,2003,53
13,female,2003,33
13,male,2003,63
14,female,2003,49
14,male,2003,73
15,female,2003,49
15,male,2003,85
16,female,2003,64
16,male,2003,121
17,female,2003,76
17,male,2003,175
18,female,2003,83
18,male,2003,251
19,female,2003,98
19,male,2003,220
20,female,2003,92
20,male,2003,275
21,female,2003,90
21,male,2003,253
22,female,2003,108
22,male,2003,279
23,female,2003,103
23,male,2003,286
24,female,2003,92
24,male,2003,255
25,female,2003,98
25,male,2003,266
26,female,2003,123
26,male,2003,257
27,female,2003,112
27,male,2003,242
28,female,2003,134
28,male,2003,307
29,female,2003,155
29,male,2003,335
30,female,2003,176
30,male,2003,363
31,female,2003,174
31,male,2003,399
32,female,2003,193
32,male,2003,426
33,female,2003,210
33,male,2003,428
34,female,2003,261
34,male,2003,455
35,female,2003,249
35,male,2003,483
36,female,2003,285
36,male,2003,510
37,female,2003,288
37,male,2003,555
38,female,2003,359
38,male,2003,556
39,female,2003,359
39,male,2003,614
40,female,2003,420
40,male,2003,674
41,female,2003,419
41,male,2003,706
42,female,2003,447
42,male,2003,734
43,female,2003,501
43,male,2003,813
44,female,2003,557
44,male,2003,795
45,female,2003,551
45,male,2003,797
46,female,2003,623
46,male,2003,931
47,female,2003,704
47,male,2003,1019
48,female,2003,723
48,male,2003,1075
49,female,2003,770
49,male,2003,1133
50,female,2003,872
50,male,2003,1317
51,female,2003,919
51,male,2003,1366
52,female,2003,1014
52,male,2003,1481
53,female,2003,1128
53,male,2003,1670
54,female,2003,1250
54,male,2003,1908
55,female,2003,1518
55,male,2003,2300
56,female,2003,1657
56,male,2003,2513
57,female,2003,1411
57,male,2003,2416
58,female,2003,1617
58,male,2003,2467
59,female,2003,1782
59,male,2003,2672
60,female,2003,1871
60,male,2003,2930
61,female,2003,1853
61,male,2003,2892
62,female,2003,1830
62,male,2003,2993
63,female,2003,2091
63,male,2003,3363
64,female,2003,2371
64,male,2003,3745
65,female,2003,2642
65,male,2003,3943
66,female,2003,2682
66,male,2003,4208
67,female,2003,2975
67,male,2003,4570
68,female,2003,3191
68,male,2003,4906
69,female,2003,3473
69,male,2003,5090
70,female,2003,3743
70,male,2003,5361
71,female,2003,4202
71,male,2003,6057
72,female,2003,4886
72,male,2003,6478
73,female,2003,5380
73,male,2003,6999
74,female,2003,5827
74,male,2003,7452
75,female,2003,6343
75,male,2003,7717
76,female,2003,6937
76,male,2003,8229
77,female,2003,7650
77,male,2003,8658
78,female,2003,8171
78,male,2003,8723
79,female,2003,8992
79,male,2003,9371
80,female,2003,9721
80,male,2003,9368
81,female,2003,10719
81,male,2003,10009
82,female,2003,12172
82,male,2003,10443
83,female,2003,12576
83,male,2003,10215
84,female,2003,9413
84,male,2003,6863
85,female,2003,9277
85,male,2003,6624
86,female,2003,10429
86,male,2003,6594
87,female,2003,11218
87,male,2003,6640
88,female,2003,11586
88,male,2003,6300
89,female,2003,11440
89,male,2003,5782
90,female,2003,10731
90,male,2003,5076
91,female,2003,9539
91,male,2003,4164
92,female,2003,8725
92,male,2003,3501
93,female,2003,7952
93,male,2003,2837
94,female,2003,6653
94,male,2003,1991
95,female,2003,5531
95,male,2003,1603
96,female,2003,4323
96,male,2003,1054
97,female,2003,3298
97,male,2003,732
98,female,2003,2406
98,male,2003,450
99,female,2003,1669
99,male,2003,286
100,female,2003,1214
100,male,2003,192
101,female,2003,787
101,male,2003,116
102,female,2003,524
102,male,2003,61
103,female,2003,314
103,male,2003,29
104,female,2003,165
104,male,2003,18
105,female,2003,187
105,male,2003,14
0,female,2004,1462
0,male,2004,1809
1,female,2004,110
1,male,2004,131
2,female,2004,58
2,male,2004,70
3,female,2004,42
3,male,2004,64
4,female,2004,41
4,male,2004,38
5,female,2004,31
5,male,2004,27
6,female,2004,36
6,male,2004,37
7,female,2004,28
7,male,2004,34
8,female,2004,25
8,male,2004,39
9,female,2004,20
9,male,2004,37
10,female,2004,27
10,male,2004,43
11,female,2004,24
11,male,2004,32
12,female,2004,44
12,male,2004,53
13,female,2004,41
13,male,2004,54
14,female,2004,37
14,male,2004,70
15,female,2004,59
15,male,2004,102
16,female,2004,79
16,male,2004,112
17,female,2004,72
17,male,2004,177
18,female,2004,87
18,male,2004,224
19,female,2004,113
19,male,2004,218
20,female,2004,89
20,male,2004,257
21,female,2004,98
21,male,2004,212
22,female,2004,95
22,male,2004,262
23,female,2004,114
23,male,2004,274
24,female,2004,98
24,male,2004,252
25,female,2004,110
25,male,2004,268
26,female,2004,115
26,male,2004,268
27,female,2004,103
27,male,2004,263
28,female,2004,116
28,male,2004,275
29,female,2004,132
29,male,2004,299
30,female,2004,167
30,male,2004,299
31,female,2004,169
31,male,2004,360
32,female,2004,186
32,male,2004,428
33,female,2004,204
33,male,2004,414
34,female,2004,234
34,male,2004,407
35,female,2004,257
35,male,2004,490
36,female,2004,277
36,male,2004,532
37,female,2004,309
37,male,2004,541
38,female,2004,364
38,male,2004,550
39,female,2004,372
39,male,2004,625
40,female,2004,374
40,male,2004,652
41,female,2004,430
41,male,2004,610
42,female,2004,452
42,male,2004,729
43,female,2004,488
43,male,2004,810
44,female,2004,532
44,male,2004,821
45,female,2004,563
45,male,2004,826
46,female,2004,640
46,male,2004,911
47,female,2004,688
47,male,2004,974
48,female,2004,696
48,male,2004,1047
49,female,2004,717
49,male,2004,1150
50,female,2004,855
50,male,2004,1197
51,female,2004,908
51,male,2004,1387
52,female,2004,877
52,male,2004,1532
53,female,2004,1047
53,male,2004,1591
54,female,2004,1148
54,male,2004,1802
55,female,2004,1264
55,male,2004,1932
56,female,2004,1531
56,male,2004,2241
57,female,2004,1760
57,male,2004,2686
58,female,2004,1570
58,male,2004,2328
59,female,2004,1687
59,male,2004,2525
60,female,2004,1858
60,male,2004,2829
61,female,2004,1848
61,male,2004,2991
