burial_id,feetotal,fee_l,fee_s,fee_d,fee_as_d
11443,0.9.0,0,9,0,108
11444,4.0.0,4,0,0,960
11445,4.0.0,4,0,0,960
11446,0.9.0,0,9,0,108
11447,0.5.0,0,5,0,60
11448,1.1.0,1,1,0,252
11449,1.13.6,1,13,6,402
11450,1.1.0,1,1,0,252
11451,0.5.0,0,5,0,60
11452,0.5.0,0,5,0,60
11453,0.5.0,0,5,0,60
11454,0.5.0,0,5,0,60
11455,1.16.0,1,16,0,432
11456,0.1.6,0,1,6,18
11457,0.1.6,0,1,6,18
11458,0.3.0,0,3,0,36
11459,0.5.0,0,5,0,60
11460,1.1.6,1,1,6,258
11461,0.9.0,0,9,0,108
11462,0.9.0,0,9,0,108
11463,2.3.0,2,3,0,516
11464,0.5.0,0,5,0,60
11465,0.1.6,0,1,6,18
11466,0.5.0,0,5,0,60
11467,0.5.0,0,5,0,60
11468,1.1.6,1,1,6,258
11469,0.5.0,0,5,0,60
11470,1.4.0,1,4,0,288
11471,0.13.6,0,13,6,162
11472,1.16.0,1,16,0,432
11473,0.9.0,0,9,0,108
11474,0.9.0,0,9,0,108
11475,0.9.0,0,9,0,108
11476,0.9.0,0,9,0,108
11477,0.9.0,0,9,0,108
11478,0.5.0,0,5,0,60
11479,0.5.0,0,5,0,60
11480,0.5.0,0,5,0,60
11481,9.0.0,9,0,0,2160
11482,2.12.6,2,12,6,630
11483,2.12.6,2,12,6,630
11484,0.5.0,0,5,0,60
11485,0.9.0,0,9,0,108
11486,0.1.6,0,1,6,18
11487,0.1.6,0,1,6,18
11488,0.5.0,0,5,0,60
11489,0.5.0,0,5,0,60
11490,4.0.0,4,0,0,960
11491,1.11.0,1,11,0,372
11492,1.1.6,1,1,6,258
11493,2.15.6,2,15,6,666
11494,2.3.0,2,3,0,516
11495,0.9.0,0,9,0,108
11496,0.9.0,0,9,0,108
11497,2.12.6,2,12,6,630
11498,0.13.6,0,13,6,162
11499,4.0.0,4,0,0,960
11500,0.5.0,0,5,0,60
11501,0.9.0,0,9,0,108
11502,0.5.0,0,5,0,60
11503,0.3.0,0,3,0,36
11504,1.16.0,1,16,0,432
11505,0.19.0,0,19,0,228
11506,1.11.0,1,11,0,372
11507,1.1.0,1,1,0,252
11508,1.1.0,1,1,0,252
11509,0.9.0,0,9,0,108
11510,0.3.0,0,3,0,36
11511,2.13.0,2,13,0,636
11512,0.1.6,0,1,6,18
11513,0.5.0,0,5,0,60
11514,2.3.0,2,3,0,516
11515,0.9.0,0,9,0,108
11516,0.3.0,0,3,0,36
11517,0.5.0,0,5,0,60
11518,1.1.6,1,1,6,258
11519,0.9.0,0,9,0,108
11520,0.5.0,0,5,0,60
11521,6.0.0,6,0,0,1440
11522,2.12.6,2,12,6,630
11523,0.5.0,0,5,0,60
11524,0.1.6,0,1,6,18
11525,0.9.0,0,9,0,108
11526,0.9.0,0,9,0,108
11527,4.0.0,4,0,0,960
11528,1.16.0,1,16,0,432
11529,0.1.6,0,1,6,18
11530,0.9.0,0,9,0,108
11531,0.5.0,0,5,0,60
11532,0.5.0,0,5,0,60
11533,0.1.6,0,1,6,18
11534,0.1.6,0,1,6,18
11535,0.1.6,0,1,6,18
11536,0.5.0,0,5,0,60
11537,0.9.0,0,9,0,108
11538,0.1.6,0,1,6,18
11539,0.1.6,0,1,6,18
11540,0.5.0,0,5,0,60
11541,0.5.0,0,5,0,60
11542,0.5.0,0,5,0,60
11543,0.5.0,0,5,0,60
11544,0.9.0,0,9,0,108
11545,2.3.0,2,3,0,516
11546,0.5.0,0,5,0,60
11547,0.9.0,0,9,0,108
11548,1.13.6,1,13,6,402
11549,1.4.0,1,4,0,288
11550,0.1.6,0,1,6,18
11551,0.5.0,0,5,0,60
11552,0.5.0,0,5,0,60
11553,0.9.0,0,9,0,108
11554,0.9.0,0,9,0,108
11555,2.12.6,2,12,6,630
11556,0.9.0,0,9,0,108
11557,0.1.6,0,1,6,18
11558,1.11.0,1,11,0,372
11559,0.9.0,0,9,0,108
11560,0.9.0,0,9,0,108
11561,0.9.0,0,9,0,108
11562,0.9.0,0,9,0,108
11563,0.5.0,0,5,0,60
11564,0.9.0,0,9,0,108
11565,1.1.0,1,1,0,252
11566,4.0.0,4,0,0,960
11567,1.4.0,1,4,0,288
11568,0.1.6,0,1,6,18
11569,1.11.0,1,11,0,372
11570,0.9.0,0,9,0,108
11571,2.12.6,2,12,6,630
11572,0.5.0,0,5,0,60
11573,1.1.0,1,1,0,252
11574,0.1.6,0,1,6,18
11575,0.9.0,0,9,0,108
11576,0.19.0,0,19,0,228
11577,0.9.0,0,9,0,108
11578,0.9.0,0,9,0,108
11579,1.1.0,1,1,0,252
11580,0.1.6,0,1,6,18
11581,4.0.0,4,0,0,960
11582,0.5.0,0,5,0,60
11583,0.5.0,0,5,0,60
11584,0.1.6,0,1,6,18
11585,1.11.0,1,11,0,372
11586,1.1.0,1,1,0,252
11587,0.5.0,0,5,0,60
11588,0.1.6,0,1,6,18
11589,2.12.6,2,12,6,630
11590,0.5.0,0,5,0,60
11591,0.5.0,0,5,0,60
11592,2.3.0,2,3,0,516
11593,0.5.0,0,5,0,60
11594,2.18.0,2,18,0,696
11595,0.1.6,0,1,6,18
11596,1.1.0,1,1,0,252
11597,0.9.0,0,9,0,108
11598,0.5.0,0,5,0,60
11599,0.5.0,0,5,0,60
11600,0.9.0,0,9,0,108
11601,0.9.0,0,9,0,108
11602,7.10.0,7,10,0,1800
11603,2.12.6,2,12,6,630
11604,0.9.0,0,9,0,108
11605,4.0.0,4,0,0,960
11606,1.16.0,1,16,0,432
11607,0.5.0,0,5,0,60
11608,0.1.6,0,1,6,18
11609,0.3.0,0,3,0,36
11610,2.13.0,2,13,0,636
11611,0.9.0,0,9,0,108
11612,0.5.0,0,5,0,60
11613,0.1.6,0,1,6,18
11614,0.1.6,0,1,6,18
11615,0.5.0,0,5,0,60
11616,1.4.0,1,4,0,288
11617,1.4.0,1,4,0,288
11618,0.1.6,0,1,6,18
11619,0.1.6,0,1,6,18
11620,2.3.0,2,3,0,516
11621,0.9.0,0,9,0,108
11622,0.5.0,0,5,0,60
11623,0.3.0,0,3,0,36
11624,0.5.0,0,5,0,60
11625,1.1.0,1,1,0,252
11626,0.1.6,0,1,6,18
11627,0.3.0,0,3,0,36
11628,0.1.6,0,1,6,18
11629,1.16.0,1,16,0,432
11630,0.9.0,0,9,0,108
11631,0.9.0,0,9,0,108
11632,0.5.0,0,5,0,60
11633,0.1.6,0,1,6,18
11634,0.5.0,0,5,0,60
11635,0.5.0,0,5,0,60
11636,0.1.6,0,1,6,18
11637,1.4.0,1,4,0,288
11638,0.1.6,0,1,6,18
11639,0.1.6,0,1,6,18
11640,0.5.0,0,5,0,60
11641,0.5.0,0,5,0,60
11642,0.9.0,0,9,0,108
11643,1.1.0,1,1,0,252
11644,0.1.6,0,1,6,18
11645,0.1.6,0,1,6,18
11646,0.1.6,0,1,6,18
11647,0.1.6,0,1,6,18
11648,0.5.0,0,5,0,60
11649,0.9.0,0,9,0,108
11650,0.1.6,0,1,6,18
11651,0.5.0,0,5,0,60
11652,0.5.0,0,5,0,60
11653,2.12.6,2,12,6,630
11654,1.4.0,1,4,0,288
11655,0.1.6,0,1,6,18
11656,2.13.0,2,13,0,636
11657,0.9.0,0,9,0,108
11658,0.9.0,0,9,0,108
11659,1.4.0,1,4,0,288
11660,2.3.0,2,3,0,516
11661,0.9.0,0,9,0,108
11662,0.3.0,0,3,0,36
11663,0.9.0,0,9,0,108
11664,0.5.0,0,5,0,60
11665,0.9.0,0,9,0,108
11666,1.1.0,1,1,0,252
11667,0.5.0,0,5,0,60
11668,0.3.0,0,3,0,36
11669,0.1.6,0,1,6,18
11670,0.1.6,0,1,6,18
11671,2.3.0,2,3,0,516
11672,0.9.0,0,9,0,108
11673,0.12.0,0,12,0,144
11674,2.12.6,2,12,6,630
11675,2.12.6,2,12,6,630
11676,1.13.6,1,13,6,402
11677,0.1.6,0,1,6,18
11678,0.9.0,0,9,0,108
11679,0.9.0,0,9,0,108
11680,0.5.0,0,5,0,60
11681,0.5.0,0,5,0,60
11682,0.1.6,0,1,6,18
11683,0.5.0,0,5,0,60
11684,0.5.0,0,5,0,60
11685,0.9.0,0,9,0,108
11686,1.16.0,1,16,0,432
11687,0.5.0,0,5,0,60
11688,0.5.0,0,5,0,60
11689,0.1.6,0,1,6,18
11690,0.5.0,0,5,0,60
11691,2.3.0,2,3,0,516
11692,0.9.0,0,9,0,108
11693,0.5.0,0,5,0,60
11694,0.5.0,0,5,0,60
11695,0.5.0,0,5,0,60
11696,0.1.6,0,1,6,18
11697,2.3.0,2,3,0,516
11698,1.4.0,1,4,0,288
11699,0.9.0,0,9,0,108
11700,0.3.0,0,3,0,36
11701,0.5.0,0,5,0,60
11702,0.5.0,0,5,0,60
11703,2.12.6,2,12,6,630
11704,0.1.6,0,1,6,18
11705,0.5.0,0,5,0,60
11706,0.9.0,0,9,0,108
11707,0.5.0,0,5,0,60
11708,0.9.0,0,9,0,108
11709,0.5.0,0,5,0,60
11710,0.5.0,0,5,0,60
11711,1.1.0,1,1,0,252
11712,1.1.0,1,1,0,252
11713,0.5.0,0,5,0,60
11714,0.9.0,0,9,0,108
11715,0.1.6,0,1,6,18
11716,0.3.0,0,3,0,36
11717,2.16.0,2,16,0,672
11718,2.12.6,2,12,6,630
11719,0.5.0,0,5,0,60
11720,0.3.0,0,3,0,36
11721,0.3.0,0,3,0,36
11722,0.1.6,0,1,6,18
11723,0.3.0,0,3,0,36
11724,0.9.0,0,9,0,108
11725,0.9.0,0,9,0,108
11726,0.5.0,0,5,0,60
11727,1.6.0,1,6,0,312
11728,0.1.6,0,1,6,18
11729,0.5.0,0,5,0,60
11730,0.5.0,0,5,0,60
11731,0.5.0,0,5,0,60
11732,1.1.0,1,1,0,252
11733,2.12.6,2,12,6,630
11734,0.9.0,0,9,0,108
11735,0.5.0,0,5,0,60
11736,0.1.6,0,1,6,18
11737,0.5.0,0,5,0,60
11738,1.1.0,1,1,0,252
11739,2.16.0,2,16,0,672
11740,0.11.6,0,11,6,138
11741,1.6.0,1,6,0,312
11742,0.9.0,0,9,0,108
11743,4.0.0,4,0,0,960
11744,0.1.6,0,1,6,18
11745,0.1.6,0,1,6,18
11746,0.1.6,0,1,6,18
11747,0.3.0,0,3,0,36
11748,1.1.0,1,1,0,252
11749,0.5.0,0,5,0,60
11750,0.1.6,0,1,6,18
11751,2.12.6,2,12,6,630
11752,0.3.0,0,3,0,36
11753,0.3.0,0,3,0,36
11754,0.1.6,0,1,6,18
11755,0.1.6,0,1,6,18
11756,1.16.0,1,16,0,432
11757,4.0.0,4,0,0,960
11758,0.1.6,0,1,6,18
11759,0.5.0,0,5,0,60
11760,0.9.0,0,9,0,108
11761,1.13.0,1,13,0,396
11762,1.1.6,1,1,6,258
11763,0.5.0,0,5,0,60
11764,2.0.0,2,0,0,480
11765,0.9.0,0,9,0,108
11766,0.5.0,0,5,0,60
11767,0.3.0,0,3,0,36
11768,0.9.0,0,9,0,108
11769,0.9.0,0,9,0,108
11770,0.9.0,0,9,0,108
11771,0.9.0,0,9,0,108
11772,1.4.0,1,4,0,288
11773,0.9.0,0,9,0,108
11774,0.1.6,0,1,6,18
11775,0.1.6,0,1,6,18
11776,0.9.0,0,9,0,108
11777,1.1.0,1,1,0,252
11778,1.1.0,1,1,0,252
11779,0.9.0,0,9,0,108
11780,0.1.6,0,1,6,18
11781,0.1.6,0,1,6,18
11782,0.1.6,0,1,6,18
11783,0.5.0,0,5,0,60
11784,1.16.0,1,16,0,432
11785,0.9.0,0,9,0,108
11786,0.9.0,0,9,0,108
11787,0.1.6,0,1,6,18
11788,0.5.0,0,5,0,60
11789,0.9.0,0,9,0,108
11790,0.5.0,0,5,0,60
11791,0.5.0,0,5,0,60
11792,4.0.0,4,0,0,960
11793,0.5.0,0,5,0,60
11794,0.3.0,0,3,0,36
11795,0.1.6,0,1,6,18
11796,4.0.0,4,0,0,960
11797,1.1.0,1,1,0,252
11798,0.9.0,0,9,0,108
11799,0.5.0,0,5,0,60
11800,0.5.0,0,5,0,60
11801,1.9.0,1,9,0,348
11802,0.5.0,0,5,0,60
11803,0.5.0,0,5,0,60
11804,0.5.0,0,5,0,60
11805,0.5.0,0,5,0,60
11806,0.5.0,0,5,0,60
11807,1.1.0,1,1,0,252
11808,0.5.0,0,5,0,60
11809,4.0.0,4,0,0,960
11810,0.5.0,0,5,0,60
11811,0.1.6,0,1,6,18
11812,2.16.0,2,16,0,672
11813,0.5.0,0,5,0,60
11814,0.5.0,0,5,0,60
11815,0.9.0,0,9,0,108
11816,1.1.0,1,1,0,252
11817,2.16.0,2,16,0,672
11818,0.1.6,0,1,6,18
11819,0.5.0,0,5,0,60
11820,0.3.0,0,3,0,36
11821,0.3.0,0,3,0,36
11822,0.5.0,0,5,0,60
11823,0.5.0,0,5,0,60
11824,0.9.0,0,9,0,108
11825,0.9.0,0,9,0,108
11826,0.5.0,0,5,0,60
11827,0.3.0,0,3,0,36
11828,0.9.0,0,9,0,108
11829,0.5.0,0,5,0,60
11830,0.5.0,0,5,0,60
11831,0.1.6,0,1,6,18
11832,0.1.6,0,1,6,18
11833,0.9.0,0,9,0,108
11834,0.5.0,0,5,0,60
11835,0.1.6,0,1,6,18
11836,1.4.0,1,4,0,288
11837,1.1.0,1,1,0,252
11838,0.9.0,0,9,0,108
11839,0.5.0,0,5,0,60
11840,0.5.0,0,5,0,60
11841,0.9.0,0,9,0,108
11842,1.1.0,1,1,0,252
11843,0.1.6,0,1,6,18
11844,0.3.0,0,3,0,36
11845,0.1.6,0,1,6,18
11846,0.5.0,0,5,0,60
11847,0.5.0,0,5,0,60
11848,0.5.0,0,5,0,60
11849,2.3.0,2,3,0,516
11850,0.1.6,0,1,6,18
11851,0.3.0,0,3,0,36
11852,0.9.0,0,9,0,108
11853,12.8.0,12,8,0,2976
11854,0.1.6,0,1,6,18
11855,0.5.0,0,5,0,60
11856,2.13.0,2,13,0,636
11857,0.3.0,0,3,0,36
11858,0.1.6,0,1,6,18
11859,0.11.6,0,11,6,138
11860,2.3.0,2,3,0,516
11861,0.5.0,0,5,0,60
11862,1.11.0,1,11,0,372
11863,0.9.0,0,9,0,108
11864,0.9.0,0,9,0,108
11865,2.12.6,2,12,6,630
11866,2.12.6,2,12,6,630
11867,2.12.6,2,12,6,630
11868,2.12.6,2,12,6,630
11869,0.3.0,0,3,0,36
11870,0.5.0,0,5,0,60
11871,0.1.6,0,1,6,18
11872,0.5.0,0,5,0,60
11873,2.16.0,2,16,0,672
11874,2.16.0,2,16,0,672
11875,0.5.0,0,5,0,60
11876,0.9.0,0,9,0,108
11877,0.3.0,0,3,0,36
11878,1.6.0,1,6,0,312
11879,0.5.0,0,5,0,60
11880,0.9.0,0,9,0,108
11881,0.9.0,0,9,0,108
11882,1.1.0,1,1,0,252
11883,0.1.6,0,1,6,18
11884,0.5.0,0,5,0,60
11885,0.5.0,0,5,0,60
11886,1.13.6,1,13,6,402
11887,0.3.0,0,3,0,36
11888,2.18.0,2,18,0,696
11889,0.5.0,0,5,0,60
11890,0.14.0,0,14,0,168
11891,0.3.0,0,3,0,36
11892,0.5.0,0,5,0,60
11893,0.1.6,0,1,6,18
11894,0.3.0,0,3,0,36
11895,0.5.0,0,5,0,60
11896,0.5.0,0,5,0,60
11897,0.5.0,0,5,0,60
11898,0.5.0,0,5,0,60
11899,0.5.0,0,5,0,60
11900,0.9.0,0,9,0,108
11901,0.5.0,0,5,0,60
11902,1.1.0,1,1,0,252
11903,1.1.0,1,1,0,252
11904,0.5.0,0,5,0,60
11905,0.9.0,0,9,0,108
11906,0.5.0,0,5,0,60
11907,0.12.0,0,12,0,144
11908,0.5.0,0,5,0,60
11909,0.5.0,0,5,0,60
11910,4.0.0,4,0,0,960
11911,0.5.0,0,5,0,60
11912,0.1.6,0,1,6,18
11913,0.5.0,0,5,0,60
11914,1.1.0,1,1,0,252
11915,0.9.0,0,9,0,108
11916,0.9.0,0,9,0,108
11917,0.5.0,0,5,0,60
11918,0.9.0,0,9,0,108
11919,0.1.6,0,1,6,18
11920,2.3.0,2,3,0,516
11921,1.16.0,1,16,0,432
11922,0.9.0,0,9,0,108
11923,0.1.6,0,1,6,18
11924,0.3.0,0,3,0,36
11925,1.1.0,1,1,0,252
11926,2.12.6,2,12,6,630
11927,0.1.6,0,1,6,18
11928,0.3.0,0,3,0,36
11929,0.3.0,0,3,0,36
11930,0.5.0,0,5,0,60
11931,1.6.0,1,6,0,312
11932,0.1.6,0,1,6,18
11933,0.1.6,0,1,6,18
11934,0.5.0,0,5,0,60
11935,0.5.0,0,5,0,60
11936,0.9.0,0,9,0,108
11937,0.1.6,0,1,6,18
11938,1.4.0,1,4,0,288
11939,1.1.0,1,1,0,252
11940,0.5.0,0,5,0,60
11941,0.9.0,0,9,0,108
11942,0.9.0,0,9,0,108
11943,0.5.0,0,5,0,60
11944,0.1.6,0,1,6,18
11945,0.3.0,0,3,0,36
11946,0.1.6,0,1,6,18
11947,0.1.6,0,1,6,18
11948,0.1.6,0,1,6,18
11949,0.5.0,0,5,0,60
11950,2.3.0,2,3,0,516
11951,0.9.0,0,9,0,108
11952,0.5.0,0,5,0,60
11953,0.1.6,0,1,6,18
11954,0.19.0,0,19,0,228
11955,0.1.6,0,1,6,18
11956,0.5.0,0,5,0,60
11957,1.1.6,1,1,6,258
11958,1.16.0,1,16,0,432
11959,1.0.0,1,0,0,240
11960,2.16.0,2,16,0,672
11961,0.5.0,0,5,0,60
11962,0.1.6,0,1,6,18
11963,1.4.0,1,4,0,288
11964,0.19.0,0,19,0,228
11965,0.5.0,0,5,0,60
11966,2.3.0,2,3,0,516
11967,1.11.0,1,11,0,372
11968,0.3.0,0,3,0,36
11969,0.9.0,0,9,0,108
11970,0.1.6,0,1,6,18
11971,0.3.0,0,3,0,36
11972,1.16.0,1,16,0,432
11973,0.9.0,0,9,0,108
11974,0.9.0,0,9,0,108
11975,0.5.0,0,5,0,60
11976,0.5.0,0,5,0,60
11977,1.6.0,1,6,0,312
11978,0.5.0,0,5,0,60
11979,0.5.0,0,5,0,60
11980,0.5.0,0,5,0,60
11981,0.5.0,0,5,0,60
11982,0.9.0,0,9,0,108
11983,0.9.0,0,9,0,108
11984,0.1.6,0,1,6,18
11985,0.1.6,0,1,6,18
11986,2.3.0,2,3,0,516
11987,2.16.0,2,16,0,672
11988,1.4.0,1,4,0,288
11989,0.5.0,0,5,0,60
11990,4.0.0,4,0,0,960
11991,0.5.0,0,5,0,60
11992,0.5.0,0,5,0,60
11993,0.9.0,0,9,0,108
11994,2.12.6,2,12,6,630
11995,0.5.0,0,5,0,60
11996,0.1.6,0,1,6,18
11997,0.3.0,0,3,0,36
11998,0.1.6,0,1,6,18
11999,0.1.6,0,1,6,18
12000,0.11.6,0,11,6,138
12001,4.0.0,4,0,0,960
12002,0.1.6,0,1,6,18
12003,0.9.0,0,9,0,108
12004,0.1.6,0,1,6,18
12005,1.1.0,1,1,0,252
12006,0.5.0,0,5,0,60
12007,0.1.6,0,1,6,18
12008,0.1.6,0,1,6,18
12009,1.11.0,1,11,0,372
12010,0.1.6,0,1,6,18
12011,0.11.6,0,11,6,138
12012,0.5.0,0,5,0,60
12013,2.3.0,2,3,0,516
12014,0.5.0,0,5,0,60
12015,4.0.0,4,0,0,960
12016,2.12.6,2,12,6,630
12017,0.1.6,0,1,6,18
12018,0.5.6,0,5,6,66
12019,0.1.6,0,1,6,18
12020,0.1.6,0,1,6,18
12021,0.9.0,0,9,0,108
12022,1.4.0,1,4,0,288
12023,1.1.0,1,1,0,252
12024,2.18.0,2,18,0,696
12025,0.11.6,0,11,6,138
12026,1.1.0,1,1,0,252
12027,2.12.6,2,12,6,630
12028,4.0.0,4,0,0,960
12029,13.10.0,13,10,0,3240
12030,2.12.6,2,12,6,630
12031,0.3.0,0,3,0,36
12032,1.1.6,1,1,6,258
12033,0.11.6,0,11,6,138
12034,0.3.0,0,3,0,36
12035,0.9.0,0,9,0,108
12036,0.3.0,0,3,0,36
12037,0.9.0,0,9,0,108
12038,0.5.0,0,5,0,60
12039,2.16.0,2,16,0,672
12040,0.1.6,0,1,6,18
12041,1.1.0,1,1,0,252
12042,0.1.6,0,1,6,18
12043,0.5.0,0,5,0,60
12044,0.1.6,0,1,6,18
12045,0.5.0,0,5,0,60
12046,0.5.0,0,5,0,60
12047,0.9.0,0,9,0,108
12048,0.9.0,0,9,0,108
12049,0.9.0,0,9,0,108
12050,0.9.0,0,9,0,108
12051,0.5.0,0,5,0,60
12052,0.1.6,0,1,6,18
12053,0.5.0,0,5,0,60
12054,0.5.0,0,5,0,60
12055,0.5.0,0,5,0,60
12056,1.16.0,1,16,0,432
12058,0.5.0,0,5,0,60
12059,0.9.0,0,9,0,108
12060,0.5.0,0,5,0,60
12061,2.12.6,2,12,6,630
12062,0.5.0,0,5,0,60
12063,0.9.0,0,9,0,108
12064,0.5.0,0,5,0,60
12065,0.5.0,0,5,0,60
12066,0.3.0,0,3,0,36
12067,0.1.6,0,1,6,18
12068,0.5.0,0,5,0,60
12069,1.1.6,1,1,6,258
12070,0.9.0,0,9,0,108
12071,2.12.6,2,12,6,630
12072,0.5.0,0,5,0,60
12075,6.0.0,6,0,0,1440
12076,2.12.6,2,12,6,630
12077,0.5.0,0,5,0,60
12078,0.3.0,0,3,0,36
12079,0.5.0,0,5,0,60
12080,0.1.6,0,1,6,18
12081,0.3.0,0,3,0,36
12082,0.5.0,0,5,0,60
12083,0.1.6,0,1,6,18
12084,0.5.0,0,5,0,60
12085,0.1.6,0,1,6,18
12086,1.1.0,1,1,0,252
12087,1.16.0,1,16,0,432
12088,1.1.6,1,1,6,258
12089,0.9.0,0,9,0,108
12090,0.9.0,0,9,0,108
12091,0.1.6,0,1,6,18
12092,4.0.0,4,0,0,960
12093,0.3.0,0,3,0,36
12094,2.3.0,2,3,0,516
12095,0.9.0,0,9,0,108
12096,0.5.0,0,5,0,60
12097,1.16.0,1,16,0,432
12098,1.4.0,1,4,0,288
12099,0.5.0,0,5,0,60
12100,0.5.0,0,5,0,60
12101,2.12.6,2,12,6,630
12102,2.12.6,2,12,6,630
12103,0.5.0,0,5,0,60
12104,2.3.0,2,3,0,516
12105,0.9.0,0,9,0,108
12106,0.5.0,0,5,0,60
12107,0.9.0,0,9,0,108
12108,0.3.0,0,3,0,36
12109,0.1.6,0,1,6,18
12110,0.3.0,0,3,0,36
12111,0.9.0,0,9,0,108
12112,0.9.0,0,9,0,108
12113,0.9.0,0,9,0,108
12114,0.9.0,0,9,0,108
12115,0.9.0,0,9,0,108
12116,0.5.0,0,5,0,60
12117,2.12.6,2,12,6,630
12118,0.3.0,0,3,0,36
12119,0.5.0,0,5,0,60
12120,0.1.6,0,1,6,18
12121,2.3.0,2,3,0,516
12122,0.9.0,0,9,0,108
12123,1.1.0,1,1,0,252
12124,0.1.6,0,1,6,18
12125,1.4.0,1,4,0,288
12126,0.3.0,0,3,0,36
12127,1.13.6,1,13,6,402
12128,0.9.0,0,9,0,108
12129,1.11.0,1,11,0,372
12130,0.1.6,0,1,6,18
12131,0.5.0,0,5,0,60
12132,1.16.0,1,16,0,432
12133,0.9.0,0,9,0,108
12134,0.5.0,0,5,0,60
12135,0.1.6,0,1,6,18
12136,0.1.6,0,1,6,18
12137,2.3.0,2,3,0,516
12138,1.1.0,1,1,0,252
12139,1.1.0,1,1,0,252
12140,1.1.0,1,1,0,252
12141,0.5.0,0,5,0,60
12142,1.1.0,1,1,0,252
12143,2.3.0,2,3,0,516
12144,1.16.0,1,16,0,432
12145,15.0.0,15,0,0,3600
12146,2.12.6,2,12,6,630
12147,0.3.0,0,3,0,36
12148,0.5.0,0,5,0,60
12149,6.7.0,6,7,0,1524
12150,0.9.0,0,9,0,108
12151,0.5.0,0,5,0,60
12152,0.5.0,0,5,0,60
12153,0.5.0,0,5,0,60
12154,1.1.0,1,1,0,252
12155,2.12.6,2,12,6,630
12156,0.3.0,0,3,0,36
12157,0.1.6,0,1,6,18
12158,0.3.0,0,3,0,36
12159,0.5.0,0,5,0,60
12160,0.5.0,0,5,0,60
12161,0.1.6,0,1,6,18
12162,0.1.6,0,1,6,18
12163,0.1.6,0,1,6,18
12164,0.5.0,0,5,0,60
12165,2.3.0,2,3,0,516
12166,0.9.0,0,9,0,108
12167,2.13.0,2,13,0,636
12168,0.5.0,0,5,0,60
12169,0.1.6,0,1,6,18
12170,1.11.0,1,11,0,372
12171,2.0.0,2,0,0,480
12172,0.5.0,0,5,0,60
12173,0.5.0,0,5,0,60
12174,0.5.0,0,5,0,60
12175,0.1.6,0,1,6,18
12176,0.5.0,0,5,0,60
12177,0.3.0,0,3,0,36
12178,0.9.0,0,9,0,108
12179,2.12.6,2,12,6,630
12180,0.5.0,0,5,0,60
12181,0.1.6,0,1,6,18
12182,0.9.0,0,9,0,108
12183,0.9.0,0,9,0,108
12184,0.5.0,0,5,0,60
12185,0.3.0,0,3,0,36
12186,1.1.0,1,1,0,252
12187,0.3.0,0,3,0,36
12188,0.5.0,0,5,0,60
12189,0.5.0,0,5,0,60
12190,0.9.0,0,9,0,108
12191,0.5.0,0,5,0,60
12192,1.4.0,1,4,0,288
12193,0.1.6,0,1,6,18
12194,0.1.6,0,1,6,18
12195,0.9.0,0,9,0,108
12196,2.16.0,2,16,0,672
12197,0.5.0,0,5,0,60
12198,0.5.0,0,5,0,60
12199,0.5.0,0,5,0,60
12200,1.4.0,1,4,0,288
12201,0.3.0,0,3,0,36
12202,0.5.0,0,5,0,60
12203,0.9.0,0,9,0,108
12204,0.3.0,0,3,0,36
12205,4.0.0,4,0,0,960
12206,0.1.6,0,1,6,18
12207,0.9.0,0,9,0,108
12208,0.9.0,0,9,0,108
12209,0.9.0,0,9,0,108
12210,0.5.0,0,5,0,60
12211,0.5.0,0,5,0,60
12212,2.12.6,2,12,6,630
12213,2.0.0,2,0,0,480
12214,0.5.0,0,5,0,60
12215,4.0.0,4,0,0,960
12216,1.4.0,1,4,0,288
12217,0.5.0,0,5,0,60
12218,0.5.0,0,5,0,60
12219,1.13.6,1,13,6,402
12220,0.5.0,0,5,0,60
12221,1.6.0,1,6,0,312
12222,0.9.0,0,9,0,108
12223,2.3.0,2,3,0,516
12224,1.16.0,1,16,0,432
12225,0.1.6,0,1,6,18
12226,0.5.0,0,5,0,60
12227,0.9.0,0,9,0,108
12228,0.1.6,0,1,6,18
12229,0.1.6,0,1,6,18
12230,1.1.0,1,1,0,252
12231,0.9.0,0,9,0,108
12232,2.12.6,2,12,6,630
12233,0.1.6,0,1,6,18
12234,0.9.0,0,9,0,108
12235,0.9.0,0,9,0,108
12236,0.5.0,0,5,0,60
12237,1.16.0,1,16,0,432
12238,0.5.0,0,5,0,60
12239,0.13.0,0,13,0,156
12240,0.9.0,0,9,0,108
12241,0.5.0,0,5,0,60
12242,0.5.0,0,5,0,60
12243,0.1.6,0,1,6,18
12244,2.13.0,2,13,0,636
12245,0.1.6,0,1,6,18
12246,1.4.0,1,4,0,288
12247,4.0.0,4,0,0,960
12248,0.1.6,0,1,6,18
12249,2.3.0,2,3,0,516
12250,1.1.6,1,1,6,258
12251,0.9.0,0,9,0,108
12252,2.12.6,2,12,6,630
12253,0.1.6,0,1,6,18
12254,0.3.0,0,3,0,36
12255,0.5.0,0,5,0,60
12256,0.9.0,0,9,0,108
12257,0.3.0,0,3,0,36
12258,0.9.0,0,9,0,108
12259,0.1.6,0,1,6,18
12260,0.1.6,0,1,6,18
12261,2.16.0,2,16,0,672
12262,0.9.0,0,9,0,108
12263,0.5.0,0,5,0,60
12264,0.5.0,0,5,0,60
12265,0.9.0,0,9,0,108
12266,0.9.0,0,9,0,108
